Time(s),Vin(V),Vout(V)
1.977800E-004,-1.03738e+01,-8.03195e+00
1.978100E-004,-9.97176e+00,-8.03195e+00
1.978400E-004,-9.97176e+00,-8.03195e+00
1.978700E-004,-9.97176e+00,-8.23296e+00
1.979000E-004,-1.03738e+01,-8.23296e+00
1.979300E-004,-1.03738e+01,-8.03195e+00
1.979600E-004,-9.97176e+00,-8.03195e+00
1.979900E-004,-1.03738e+01,-8.03195e+00
1.980200E-004,-9.97176e+00,-8.03195e+00
1.980500E-004,-1.03738e+01,-8.23296e+00
1.980800E-004,-1.03738e+01,-8.03195e+00
1.981100E-004,-1.03738e+01,-8.03195e+00
1.981400E-004,-9.97176e+00,-8.23296e+00
1.981700E-004,-1.03738e+01,-8.03195e+00
1.982000E-004,-1.03738e+01,-8.23296e+00
1.982300E-004,-9.97176e+00,-8.03195e+00
1.982600E-004,-1.03738e+01,-8.03195e+00
1.982900E-004,-1.03738e+01,-8.03195e+00
1.983200E-004,-1.03738e+01,-8.23296e+00
1.983500E-004,-9.97176e+00,-8.23296e+00
1.983800E-004,-1.03738e+01,-8.23296e+00
1.984100E-004,-9.97176e+00,-8.23296e+00
1.984400E-004,-1.03738e+01,-8.03195e+00
1.984700E-004,-9.97176e+00,-8.03195e+00
1.985000E-004,-1.03738e+01,-8.23296e+00
1.985300E-004,-9.97176e+00,-8.23296e+00
1.985600E-004,-9.97176e+00,-8.23296e+00
1.985900E-004,-1.07758e+01,-8.03195e+00
1.986200E-004,-1.03738e+01,-8.03195e+00
1.986500E-004,-9.97176e+00,-8.23296e+00
1.986800E-004,-1.03738e+01,-8.23296e+00
1.987100E-004,-1.03738e+01,-8.23296e+00
1.987400E-004,-1.03738e+01,-8.23296e+00
1.987700E-004,-1.03738e+01,-8.23296e+00
1.988000E-004,-1.03738e+01,-8.03195e+00
1.988300E-004,-1.03738e+01,-8.23296e+00
1.988600E-004,-9.97176e+00,-8.23296e+00
1.988900E-004,-1.03738e+01,-8.03195e+00
1.989200E-004,-1.03738e+01,-8.23296e+00
1.989500E-004,-1.03738e+01,-8.23296e+00
1.989800E-004,-1.03738e+01,-8.03195e+00
1.990100E-004,-1.03738e+01,-8.23296e+00
1.990400E-004,-1.03738e+01,-8.23296e+00
1.990700E-004,-1.03738e+01,-8.03195e+00
1.991000E-004,-1.03738e+01,-8.43396e+00
1.991300E-004,-1.07758e+01,-8.23296e+00
1.991600E-004,-9.97176e+00,-8.23296e+00
1.991900E-004,-1.03738e+01,-8.23296e+00
1.992200E-004,-1.03738e+01,-8.43396e+00
1.992500E-004,-1.07758e+01,-8.23296e+00
1.992800E-004,-1.07758e+01,-8.23296e+00
1.993100E-004,-9.97176e+00,-8.03195e+00
1.993400E-004,-1.07758e+01,-8.23296e+00
1.993700E-004,-1.03738e+01,-8.23296e+00
1.994000E-004,-1.03738e+01,-8.23296e+00
1.994300E-004,-1.03738e+01,-8.23296e+00
1.994600E-004,-1.03738e+01,-8.23296e+00
1.994900E-004,-1.07758e+01,-8.23296e+00
1.995200E-004,-1.03738e+01,-8.43396e+00
1.995500E-004,-1.07758e+01,-8.23296e+00
1.995800E-004,-1.03738e+01,-8.23296e+00
1.996100E-004,-1.07758e+01,-8.23296e+00
1.996400E-004,-1.07758e+01,-8.23296e+00
1.996700E-004,-1.03738e+01,-8.43396e+00
1.997000E-004,-1.03738e+01,-8.23296e+00
1.997300E-004,-1.03738e+01,-8.43396e+00
1.997600E-004,-1.03738e+01,-8.23296e+00
1.997900E-004,-1.03738e+01,-8.23296e+00
1.998200E-004,-1.07758e+01,-8.43396e+00
1.998500E-004,-1.07758e+01,-8.23296e+00
1.998800E-004,-1.07758e+01,-8.23296e+00
1.999100E-004,-1.03738e+01,-8.23296e+00
1.999400E-004,-1.03738e+01,-8.23296e+00
1.999700E-004,-1.07758e+01,-8.23296e+00
2.000000E-004,-1.07758e+01,-8.43396e+00
2.000300E-004,-1.07758e+01,-8.23296e+00
2.000600E-004,-1.07758e+01,-8.43396e+00
2.000900E-004,-9.97176e+00,-8.43396e+00
2.001200E-004,-1.07758e+01,-8.23296e+00
2.001500E-004,-1.03738e+01,-8.23296e+00
2.001800E-004,-1.07758e+01,-8.43396e+00
2.002100E-004,-1.07758e+01,-8.23296e+00
2.002400E-004,-1.07758e+01,-8.43396e+00
2.002700E-004,-1.07758e+01,-8.43396e+00
2.003000E-004,-1.07758e+01,-8.43396e+00
2.003300E-004,-1.07758e+01,-8.43396e+00
2.003600E-004,-1.07758e+01,-8.43396e+00
2.003900E-004,-1.07758e+01,-8.43396e+00
2.004200E-004,-1.07758e+01,-8.43396e+00
2.004500E-004,-1.07758e+01,-8.23296e+00
2.004800E-004,-1.07758e+01,-8.43396e+00
2.005100E-004,-1.07758e+01,-8.23296e+00
2.005400E-004,-1.07758e+01,-8.43396e+00
2.005700E-004,-1.03738e+01,-8.43396e+00
2.006000E-004,-1.03738e+01,-8.43396e+00
2.006300E-004,-1.03738e+01,-8.43396e+00
2.006600E-004,-1.07758e+01,-8.23296e+00
2.006900E-004,-1.03738e+01,-8.43396e+00
2.007200E-004,-1.03738e+01,-8.43396e+00
2.007500E-004,-1.07758e+01,-8.43396e+00
2.007800E-004,-1.07758e+01,-8.23296e+00
2.008100E-004,-1.03738e+01,-8.43396e+00
2.008400E-004,-1.03738e+01,-8.43396e+00
2.008700E-004,-1.07758e+01,-8.43396e+00
2.009000E-004,-1.07758e+01,-8.43396e+00
2.009300E-004,-1.03738e+01,-8.43396e+00
2.009600E-004,-1.07758e+01,-8.43396e+00
2.009900E-004,-1.03738e+01,-8.43396e+00
2.010200E-004,-1.07758e+01,-8.23296e+00
2.010500E-004,-1.07758e+01,-8.43396e+00
2.010800E-004,-1.07758e+01,-8.43396e+00
2.011100E-004,-1.07758e+01,-8.43396e+00
2.011400E-004,-1.07758e+01,-8.43396e+00
2.011700E-004,-1.07758e+01,-8.43396e+00
2.012000E-004,-1.07758e+01,-8.43396e+00
2.012300E-004,-1.03738e+01,-8.43396e+00
2.012600E-004,-1.03738e+01,-8.43396e+00
2.012900E-004,-1.07758e+01,-8.43396e+00
2.013200E-004,-1.07758e+01,-8.43396e+00
2.013500E-004,-1.03738e+01,-8.63497e+00
2.013800E-004,-1.07758e+01,-8.43396e+00
2.014100E-004,-1.07758e+01,-8.43396e+00
2.014400E-004,-1.07758e+01,-8.43396e+00
2.014700E-004,-1.07758e+01,-8.63497e+00
2.015000E-004,-1.07758e+01,-8.43396e+00
2.015300E-004,-1.03738e+01,-8.43396e+00
2.015600E-004,-1.07758e+01,-8.43396e+00
2.015900E-004,-1.07758e+01,-8.43396e+00
2.016200E-004,-1.03738e+01,-8.43396e+00
2.016500E-004,-1.07758e+01,-8.43396e+00
2.016800E-004,-1.07758e+01,-8.63497e+00
2.017100E-004,-1.03738e+01,-8.43396e+00
2.017400E-004,-1.07758e+01,-8.63497e+00
2.017700E-004,-1.03738e+01,-8.43396e+00
2.018000E-004,-1.03738e+01,-8.43396e+00
2.018300E-004,-1.07758e+01,-8.63497e+00
2.018600E-004,-1.07758e+01,-8.43396e+00
2.018900E-004,-1.07758e+01,-8.63497e+00
2.019200E-004,-1.07758e+01,-8.63497e+00
2.019500E-004,-1.07758e+01,-8.63497e+00
2.019800E-004,-1.07758e+01,-8.63497e+00
2.020100E-004,-1.07758e+01,-8.43396e+00
2.020400E-004,-1.07758e+01,-8.63497e+00
2.020700E-004,-1.07758e+01,-8.63497e+00
2.021000E-004,-1.07758e+01,-8.43396e+00
2.021300E-004,-1.07758e+01,-8.43396e+00
2.021600E-004,-1.07758e+01,-8.63497e+00
2.021900E-004,-1.11778e+01,-8.63497e+00
2.022200E-004,-1.07758e+01,-8.43396e+00
2.022500E-004,-1.07758e+01,-8.43396e+00
2.022800E-004,-1.07758e+01,-8.43396e+00
2.023100E-004,-1.07758e+01,-8.63497e+00
2.023400E-004,-1.07758e+01,-8.63497e+00
2.023700E-004,-1.07758e+01,-8.63497e+00
2.024000E-004,-1.07758e+01,-8.63497e+00
2.024300E-004,-1.07758e+01,-8.43396e+00
2.024600E-004,-1.07758e+01,-8.43396e+00
2.024900E-004,-1.07758e+01,-8.43396e+00
2.025200E-004,-1.07758e+01,-8.63497e+00
2.025500E-004,-1.07758e+01,-8.63497e+00
2.025800E-004,-1.11778e+01,-8.63497e+00
2.026100E-004,-1.07758e+01,-8.63497e+00
2.026400E-004,-1.07758e+01,-8.63497e+00
2.026700E-004,-1.03738e+01,-8.43396e+00
2.027000E-004,-1.07758e+01,-8.63497e+00
2.027300E-004,-1.07758e+01,-8.63497e+00
2.027600E-004,-1.07758e+01,-8.83597e+00
2.027900E-004,-1.07758e+01,-8.63497e+00
2.028200E-004,-1.07758e+01,-8.63497e+00
2.028500E-004,-1.07758e+01,-8.43396e+00
2.028800E-004,-1.07758e+01,-8.63497e+00
2.029100E-004,-1.11778e+01,-8.63497e+00
2.029400E-004,-1.07758e+01,-8.63497e+00
2.029700E-004,-1.07758e+01,-8.43396e+00
2.030000E-004,-1.07758e+01,-8.43396e+00
2.030300E-004,-1.03738e+01,-8.63497e+00
2.030600E-004,-1.07758e+01,-8.63497e+00
2.030900E-004,-1.07758e+01,-8.43396e+00
2.031200E-004,-1.07758e+01,-8.63497e+00
2.031500E-004,-1.03738e+01,-8.63497e+00
2.031800E-004,-1.11778e+01,-8.63497e+00
2.032100E-004,-1.07758e+01,-8.63497e+00
2.032400E-004,-1.07758e+01,-8.63497e+00
2.032700E-004,-1.07758e+01,-8.63497e+00
2.033000E-004,-1.07758e+01,-8.63497e+00
2.033300E-004,-1.07758e+01,-8.63497e+00
2.033600E-004,-1.07758e+01,-8.63497e+00
2.033900E-004,-1.03738e+01,-8.63497e+00
2.034200E-004,-1.07758e+01,-8.43396e+00
2.034500E-004,-1.07758e+01,-8.63497e+00
2.034800E-004,-1.07758e+01,-8.63497e+00
2.035100E-004,-1.11778e+01,-8.63497e+00
2.035400E-004,-1.07758e+01,-8.63497e+00
2.035700E-004,-1.07758e+01,-8.63497e+00
2.036000E-004,-1.11778e+01,-8.83597e+00
2.036300E-004,-1.07758e+01,-8.63497e+00
2.036600E-004,-1.07758e+01,-8.83597e+00
2.036900E-004,-1.07758e+01,-8.63497e+00
2.037200E-004,-1.03738e+01,-8.63497e+00
2.037500E-004,-1.07758e+01,-8.63497e+00
2.037800E-004,-1.07758e+01,-8.83597e+00
2.038100E-004,-1.07758e+01,-8.43396e+00
2.038400E-004,-1.11778e+01,-8.63497e+00
2.038700E-004,-1.07758e+01,-8.63497e+00
2.039000E-004,-1.07758e+01,-8.43396e+00
2.039300E-004,-1.07758e+01,-8.63497e+00
2.039600E-004,-1.07758e+01,-8.63497e+00
2.039900E-004,-1.07758e+01,-8.63497e+00
2.040200E-004,-1.07758e+01,-8.63497e+00
2.040500E-004,-1.07758e+01,-8.83597e+00
2.040800E-004,-1.07758e+01,-8.63497e+00
2.041100E-004,-1.07758e+01,-8.83597e+00
2.041400E-004,-1.07758e+01,-8.63497e+00
2.041700E-004,-1.07758e+01,-8.63497e+00
2.042000E-004,-1.07758e+01,-8.83597e+00
2.042300E-004,-1.07758e+01,-8.63497e+00
2.042600E-004,-1.07758e+01,-8.63497e+00
2.042900E-004,-1.07758e+01,-8.83597e+00
2.043200E-004,-1.07758e+01,-8.63497e+00
2.043500E-004,-1.07758e+01,-8.43396e+00
2.043800E-004,-1.07758e+01,-8.63497e+00
2.044100E-004,-1.07758e+01,-8.63497e+00
2.044400E-004,-1.07758e+01,-8.83597e+00
2.044700E-004,-1.07758e+01,-8.63497e+00
2.045000E-004,-1.07758e+01,-8.63497e+00
2.045300E-004,-1.07758e+01,-8.63497e+00
2.045600E-004,-1.07758e+01,-8.83597e+00
2.045900E-004,-1.07758e+01,-8.83597e+00
2.046200E-004,-1.11778e+01,-8.63497e+00
2.046500E-004,-1.07758e+01,-8.83597e+00
2.046800E-004,-1.07758e+01,-8.83597e+00
2.047100E-004,-1.07758e+01,-8.63497e+00
2.047400E-004,-1.07758e+01,-8.63497e+00
2.047700E-004,-1.07758e+01,-8.63497e+00
2.048000E-004,-1.07758e+01,-8.83597e+00
2.048300E-004,-1.07758e+01,-8.83597e+00
2.048600E-004,-1.07758e+01,-8.83597e+00
2.048900E-004,-1.07758e+01,-8.83597e+00
2.049200E-004,-1.07758e+01,-8.63497e+00
2.049500E-004,-1.07758e+01,-8.63497e+00
2.049800E-004,-1.07758e+01,-8.83597e+00
2.050100E-004,-1.07758e+01,-8.83597e+00
2.050400E-004,-1.07758e+01,-8.83597e+00
2.050700E-004,-1.07758e+01,-8.83597e+00
2.051000E-004,-1.07758e+01,-8.83597e+00
2.051300E-004,-1.07758e+01,-8.83597e+00
2.051600E-004,-1.07758e+01,-8.63497e+00
2.051900E-004,-1.07758e+01,-8.83597e+00
2.052200E-004,-1.07758e+01,-8.83597e+00
2.052500E-004,-1.11778e+01,-8.63497e+00
2.052800E-004,-1.07758e+01,-8.83597e+00
2.053100E-004,-1.07758e+01,-8.63497e+00
2.053400E-004,-1.03738e+01,-8.83597e+00
2.053700E-004,-1.03738e+01,-8.83597e+00
2.054000E-004,-1.07758e+01,-8.83597e+00
2.054300E-004,-1.07758e+01,-8.83597e+00
2.054600E-004,-1.07758e+01,-8.83597e+00
2.054900E-004,-1.07758e+01,-8.83597e+00
2.055200E-004,-1.07758e+01,-8.83597e+00
2.055500E-004,-1.07758e+01,-8.83597e+00
2.055800E-004,-1.07758e+01,-8.63497e+00
2.056100E-004,-1.07758e+01,-8.83597e+00
2.056400E-004,-1.07758e+01,-8.63497e+00
2.056700E-004,-1.07758e+01,-9.03698e+00
2.057000E-004,-1.07758e+01,-8.63497e+00
2.057300E-004,-1.03738e+01,-9.03698e+00
2.057600E-004,-1.07758e+01,-8.83597e+00
2.057900E-004,-1.07758e+01,-8.83597e+00
2.058200E-004,-1.07758e+01,-8.83597e+00
2.058500E-004,-1.07758e+01,-8.83597e+00
2.058800E-004,-1.07758e+01,-8.83597e+00
2.059100E-004,-1.03738e+01,-8.83597e+00
2.059400E-004,-1.07758e+01,-8.83597e+00
2.059700E-004,-1.07758e+01,-9.03698e+00
2.060000E-004,-1.07758e+01,-8.83597e+00
2.060300E-004,-1.07758e+01,-8.83597e+00
2.060600E-004,-1.07758e+01,-8.83597e+00
2.060900E-004,-1.07758e+01,-8.83597e+00
2.061200E-004,-1.07758e+01,-8.63497e+00
2.061500E-004,-1.07758e+01,-8.83597e+00
2.061800E-004,-1.07758e+01,-8.83597e+00
2.062100E-004,-1.07758e+01,-8.83597e+00
2.062400E-004,-1.07758e+01,-8.83597e+00
2.062700E-004,-1.07758e+01,-8.83597e+00
2.063000E-004,-1.07758e+01,-8.83597e+00
2.063300E-004,-1.07758e+01,-8.83597e+00
2.063600E-004,-1.07758e+01,-8.83597e+00
2.063900E-004,-1.07758e+01,-8.63497e+00
2.064200E-004,-1.07758e+01,-8.63497e+00
2.064500E-004,-1.07758e+01,-9.03698e+00
2.064800E-004,-1.03738e+01,-8.83597e+00
2.065100E-004,-1.07758e+01,-8.83597e+00
2.065400E-004,-1.07758e+01,-8.83597e+00
2.065700E-004,-1.07758e+01,-8.83597e+00
2.066000E-004,-1.03738e+01,-8.83597e+00
2.066300E-004,-1.07758e+01,-8.83597e+00
2.066600E-004,-1.07758e+01,-9.03698e+00
2.066900E-004,-1.07758e+01,-9.03698e+00
2.067200E-004,-1.07758e+01,-8.83597e+00
2.067500E-004,-1.07758e+01,-8.83597e+00
2.067800E-004,-1.03738e+01,-8.83597e+00
2.068100E-004,-1.03738e+01,-8.83597e+00
2.068400E-004,-1.07758e+01,-9.03698e+00
2.068700E-004,-1.07758e+01,-8.83597e+00
2.069000E-004,-1.07758e+01,-8.83597e+00
2.069300E-004,-1.07758e+01,-8.83597e+00
2.069600E-004,-1.07758e+01,-8.83597e+00
2.069900E-004,-1.07758e+01,-8.83597e+00
2.070200E-004,-1.07758e+01,-8.63497e+00
2.070500E-004,-1.07758e+01,-8.83597e+00
2.070800E-004,-1.07758e+01,-8.83597e+00
2.071100E-004,-1.07758e+01,-8.83597e+00
2.071400E-004,-1.07758e+01,-8.83597e+00
2.071700E-004,-1.07758e+01,-8.83597e+00
2.072000E-004,-1.03738e+01,-8.83597e+00
2.072300E-004,-1.07758e+01,-8.63497e+00
2.072600E-004,-1.07758e+01,-8.63497e+00
2.072900E-004,-1.07758e+01,-8.83597e+00
2.073200E-004,-1.07758e+01,-8.83597e+00
2.073500E-004,-1.03738e+01,-8.83597e+00
2.073800E-004,-1.07758e+01,-8.83597e+00
2.074100E-004,-1.07758e+01,-8.83597e+00
2.074400E-004,-1.07758e+01,-8.83597e+00
2.074700E-004,-1.07758e+01,-8.83597e+00
2.075000E-004,-1.07758e+01,-8.83597e+00
2.075300E-004,-1.07758e+01,-8.83597e+00
2.075600E-004,-1.07758e+01,-8.83597e+00
2.075900E-004,-1.07758e+01,-8.83597e+00
2.076200E-004,-1.03738e+01,-8.83597e+00
2.076500E-004,-1.07758e+01,-8.83597e+00
2.076800E-004,-1.07758e+01,-8.83597e+00
2.077100E-004,-1.07758e+01,-8.83597e+00
2.077400E-004,-1.03738e+01,-8.83597e+00
2.077700E-004,-1.07758e+01,-8.83597e+00
2.078000E-004,-1.07758e+01,-9.03698e+00
2.078300E-004,-1.07758e+01,-8.83597e+00
2.078600E-004,-1.07758e+01,-8.83597e+00
2.078900E-004,-1.07758e+01,-8.83597e+00
2.079200E-004,-1.07758e+01,-8.83597e+00
2.079500E-004,-1.07758e+01,-8.83597e+00
2.079800E-004,-1.07758e+01,-8.83597e+00
2.080100E-004,-1.03738e+01,-8.83597e+00
2.080400E-004,-1.07758e+01,-9.03698e+00
2.080700E-004,-1.03738e+01,-9.03698e+00
2.081000E-004,-1.03738e+01,-8.83597e+00
2.081300E-004,-1.07758e+01,-8.83597e+00
2.081600E-004,-1.03738e+01,-8.83597e+00
2.081900E-004,-1.07758e+01,-8.83597e+00
2.082200E-004,-1.07758e+01,-8.83597e+00
2.082500E-004,-1.07758e+01,-8.83597e+00
2.082800E-004,-1.07758e+01,-8.63497e+00
2.083100E-004,-1.03738e+01,-9.03698e+00
2.083400E-004,-1.07758e+01,-8.83597e+00
2.083700E-004,-1.07758e+01,-8.83597e+00
2.084000E-004,-1.07758e+01,-9.03698e+00
2.084300E-004,-1.03738e+01,-8.83597e+00
2.084600E-004,-1.07758e+01,-8.83597e+00
2.084900E-004,-1.07758e+01,-8.83597e+00
2.085200E-004,-1.07758e+01,-9.03698e+00
2.085500E-004,-1.07758e+01,-9.03698e+00
2.085800E-004,-1.03738e+01,-8.83597e+00
2.086100E-004,-1.03738e+01,-8.83597e+00
2.086400E-004,-1.07758e+01,-8.83597e+00
2.086700E-004,-1.07758e+01,-8.83597e+00
2.087000E-004,-1.07758e+01,-8.83597e+00
2.087300E-004,-1.03738e+01,-8.83597e+00
2.087600E-004,-1.03738e+01,-8.83597e+00
2.087900E-004,-1.07758e+01,-8.83597e+00
2.088200E-004,-1.03738e+01,-8.83597e+00
2.088500E-004,-1.03738e+01,-8.83597e+00
2.088800E-004,-1.07758e+01,-8.83597e+00
2.089100E-004,-1.07758e+01,-8.83597e+00
2.089400E-004,-1.07758e+01,-8.83597e+00
2.089700E-004,-1.03738e+01,-8.83597e+00
2.090000E-004,-1.07758e+01,-8.83597e+00
2.090300E-004,-1.03738e+01,-9.03698e+00
2.090600E-004,-1.07758e+01,-8.83597e+00
2.090900E-004,-1.07758e+01,-8.83597e+00
2.091200E-004,-1.07758e+01,-8.83597e+00
2.091500E-004,-1.03738e+01,-8.83597e+00
2.091800E-004,-1.07758e+01,-8.83597e+00
2.092100E-004,-1.03738e+01,-8.83597e+00
2.092400E-004,-1.03738e+01,-8.63497e+00
2.092700E-004,-1.07758e+01,-9.03698e+00
2.093000E-004,-1.07758e+01,-8.83597e+00
2.093300E-004,-1.07758e+01,-8.83597e+00
2.093600E-004,-1.07758e+01,-9.03698e+00
2.093900E-004,-1.03738e+01,-8.83597e+00
2.094200E-004,-1.03738e+01,-8.83597e+00
2.094500E-004,-1.07758e+01,-9.03698e+00
2.094800E-004,-1.03738e+01,-8.83597e+00
2.095100E-004,-1.07758e+01,-8.83597e+00
2.095400E-004,-1.03738e+01,-8.83597e+00
2.095700E-004,-1.07758e+01,-8.83597e+00
2.096000E-004,-1.03738e+01,-8.83597e+00
2.096300E-004,-1.03738e+01,-8.83597e+00
2.096600E-004,-1.07758e+01,-8.83597e+00
2.096900E-004,-1.07758e+01,-8.83597e+00
2.097200E-004,-1.07758e+01,-9.03698e+00
2.097500E-004,-1.07758e+01,-8.83597e+00
2.097800E-004,-1.07758e+01,-8.83597e+00
2.098100E-004,-1.07758e+01,-8.83597e+00
2.098400E-004,-1.03738e+01,-8.83597e+00
2.098700E-004,-1.07758e+01,-8.83597e+00
2.099000E-004,-1.07758e+01,-8.83597e+00
2.099300E-004,-1.07758e+01,-9.03698e+00
2.099600E-004,-1.07758e+01,-8.83597e+00
2.099900E-004,-1.07758e+01,-8.83597e+00
2.100200E-004,-1.07758e+01,-8.83597e+00
2.100500E-004,-1.07758e+01,-9.03698e+00
2.100800E-004,-1.07758e+01,-8.83597e+00
2.101100E-004,-1.07758e+01,-9.03698e+00
2.101400E-004,-1.03738e+01,-8.83597e+00
2.101700E-004,-1.03738e+01,-8.83597e+00
2.102000E-004,-1.07758e+01,-8.83597e+00
2.102300E-004,-1.03738e+01,-8.83597e+00
2.102600E-004,-1.07758e+01,-8.83597e+00
2.102900E-004,-1.07758e+01,-8.83597e+00
2.103200E-004,-1.07758e+01,-8.83597e+00
2.103500E-004,-1.07758e+01,-8.83597e+00
2.103800E-004,-1.07758e+01,-8.83597e+00
2.104100E-004,-1.07758e+01,-8.83597e+00
2.104400E-004,-1.07758e+01,-9.03698e+00
2.104700E-004,-1.03738e+01,-8.83597e+00
2.105000E-004,-1.07758e+01,-9.03698e+00
2.105300E-004,-1.03738e+01,-8.83597e+00
2.105600E-004,-1.07758e+01,-8.83597e+00
2.105900E-004,-1.07758e+01,-8.83597e+00
2.106200E-004,-1.03738e+01,-8.83597e+00
2.106500E-004,-1.07758e+01,-8.83597e+00
2.106800E-004,-1.07758e+01,-8.83597e+00
2.107100E-004,-1.07758e+01,-9.03698e+00
2.107400E-004,-1.07758e+01,-9.03698e+00
2.107700E-004,-1.07758e+01,-9.03698e+00
2.108000E-004,-1.07758e+01,-8.83597e+00
2.108300E-004,-1.03738e+01,-8.83597e+00
2.108600E-004,-1.07758e+01,-8.83597e+00
2.108900E-004,-1.03738e+01,-8.83597e+00
2.109200E-004,-1.03738e+01,-8.83597e+00
2.109500E-004,-1.07758e+01,-8.83597e+00
2.109800E-004,-1.07758e+01,-9.03698e+00
2.110100E-004,-1.07758e+01,-9.03698e+00
2.110400E-004,-1.07758e+01,-9.03698e+00
2.110700E-004,-1.07758e+01,-8.83597e+00
2.111000E-004,-1.07758e+01,-8.83597e+00
2.111300E-004,-1.07758e+01,-8.83597e+00
2.111600E-004,-1.07758e+01,-8.83597e+00
2.111900E-004,-1.03738e+01,-8.83597e+00
2.112200E-004,-1.07758e+01,-8.83597e+00
2.112500E-004,-1.03738e+01,-8.83597e+00
2.112800E-004,-1.03738e+01,-8.83597e+00
2.113100E-004,-1.07758e+01,-8.63497e+00
2.113400E-004,-1.07758e+01,-9.03698e+00
2.113700E-004,-1.03738e+01,-8.83597e+00
2.114000E-004,-1.07758e+01,-9.03698e+00
2.114300E-004,-1.07758e+01,-8.83597e+00
2.114600E-004,-1.07758e+01,-8.83597e+00
2.114900E-004,-1.07758e+01,-9.03698e+00
2.115200E-004,-1.07758e+01,-8.83597e+00
2.115500E-004,-1.07758e+01,-8.83597e+00
2.115800E-004,-1.03738e+01,-9.03698e+00
2.116100E-004,-1.03738e+01,-8.83597e+00
2.116400E-004,-1.07758e+01,-9.03698e+00
2.116700E-004,-1.07758e+01,-8.83597e+00
2.117000E-004,-1.07758e+01,-8.83597e+00
2.117300E-004,-1.03738e+01,-8.63497e+00
2.117600E-004,-1.07758e+01,-8.83597e+00
2.117900E-004,-1.07758e+01,-9.03698e+00
2.118200E-004,-1.07758e+01,-8.83597e+00
2.118500E-004,-1.03738e+01,-9.03698e+00
2.118800E-004,-1.07758e+01,-8.83597e+00
2.119100E-004,-1.07758e+01,-9.03698e+00
2.119400E-004,-1.03738e+01,-8.83597e+00
2.119700E-004,-1.03738e+01,-9.03698e+00
2.120000E-004,-1.07758e+01,-8.83597e+00
2.120300E-004,-1.07758e+01,-8.83597e+00
2.120600E-004,-1.07758e+01,-9.03698e+00
2.120900E-004,-1.07758e+01,-9.03698e+00
2.121200E-004,-1.07758e+01,-9.03698e+00
2.121500E-004,-1.03738e+01,-8.83597e+00
2.121800E-004,-1.03738e+01,-9.03698e+00
2.122100E-004,-1.07758e+01,-8.83597e+00
2.122400E-004,-1.07758e+01,-8.83597e+00
2.122700E-004,-1.03738e+01,-9.03698e+00
2.123000E-004,-1.07758e+01,-9.03698e+00
2.123300E-004,-1.07758e+01,-9.03698e+00
2.123600E-004,-1.07758e+01,-9.03698e+00
2.123900E-004,-1.07758e+01,-9.03698e+00
2.124200E-004,-1.07758e+01,-8.83597e+00
2.124500E-004,-1.07758e+01,-8.83597e+00
2.124800E-004,-1.07758e+01,-8.83597e+00
2.125100E-004,-1.07758e+01,-9.03698e+00
2.125400E-004,-1.07758e+01,-9.03698e+00
2.125700E-004,-1.07758e+01,-9.03698e+00
2.126000E-004,-1.07758e+01,-8.83597e+00
2.126300E-004,-1.07758e+01,-9.03698e+00
2.126600E-004,-1.07758e+01,-9.03698e+00
2.126900E-004,-1.07758e+01,-9.03698e+00
2.127200E-004,-1.07758e+01,-9.03698e+00
2.127500E-004,-1.03738e+01,-8.83597e+00
2.127800E-004,-1.03738e+01,-8.83597e+00
2.128100E-004,-1.07758e+01,-9.03698e+00
2.128400E-004,-1.07758e+01,-8.83597e+00
2.128700E-004,-1.07758e+01,-8.83597e+00
2.129000E-004,-1.07758e+01,-9.03698e+00
2.129300E-004,-1.07758e+01,-8.83597e+00
2.129600E-004,-1.11778e+01,-9.03698e+00
2.129900E-004,-1.03738e+01,-9.03698e+00
2.130200E-004,-1.07758e+01,-8.83597e+00
2.130500E-004,-1.07758e+01,-8.83597e+00
2.130800E-004,-1.07758e+01,-9.03698e+00
2.131100E-004,-1.07758e+01,-9.03698e+00
2.131400E-004,-1.07758e+01,-9.03698e+00
2.131700E-004,-1.07758e+01,-9.03698e+00
2.132000E-004,-1.07758e+01,-9.03698e+00
2.132300E-004,-1.07758e+01,-9.03698e+00
2.132600E-004,-1.07758e+01,-8.83597e+00
2.132900E-004,-1.07758e+01,-9.03698e+00
2.133200E-004,-1.07758e+01,-8.83597e+00
2.133500E-004,-1.11778e+01,-8.83597e+00
2.133800E-004,-1.03738e+01,-9.03698e+00
2.134100E-004,-1.07758e+01,-9.03698e+00
2.134400E-004,-1.07758e+01,-8.83597e+00
2.134700E-004,-1.07758e+01,-8.83597e+00
2.135000E-004,-1.07758e+01,-9.03698e+00
2.135300E-004,-1.07758e+01,-9.03698e+00
2.135600E-004,-1.07758e+01,-8.83597e+00
2.135900E-004,-1.07758e+01,-8.83597e+00
2.136200E-004,-1.07758e+01,-8.83597e+00
2.136500E-004,-1.07758e+01,-9.03698e+00
2.136800E-004,-1.07758e+01,-9.03698e+00
2.137100E-004,-1.03738e+01,-9.03698e+00
2.137400E-004,-1.07758e+01,-8.83597e+00
2.137700E-004,-1.03738e+01,-8.83597e+00
2.138000E-004,-1.03738e+01,-8.83597e+00
2.138300E-004,-1.07758e+01,-8.83597e+00
2.138600E-004,-1.07758e+01,-9.03698e+00
